Date,Open,High,Low,Close,Volume
2024-03-18,261.51375391402536,264.34537795388417,258.77129345242236,259.66314697265625,10980494
2024-03-19,258.6375206747422,259.01654753367484,248.11366003072266,248.693359375,21665634
2024-03-20,250.16490545448437,255.24848126504185,249.85275128765912,252.6844024658203,17528566
2024-03-21,255.96193931477185,262.9629943178682,255.3153401221903,262.11572265625,16625332
2024-03-22,262.6508815760414,269.54045598442406,260.66650189997875,264.34539794921875,21445540
2024-03-26,261.49147288370915,269.25058247211535,261.02322799415515,267.4891662597656,13567050
2024-03-27,269.78569579820334,272.79570149512546,264.568347146763,265.4156188964844,10893576
2024-03-28,267.95742206320756,272.57275350562054,266.48584186560424,268.6263122558594,12168632
2024-04-01,268.8938512593492,271.5471210725976,266.73111723975296,267.86822509765625,6260114
2024-04-02,269.78571114234563,276.60838566663534,267.5560771659626,274.6017150878906,18944588
2024-04-03,273.3530786563774,276.18470243420586,271.48018099375696,272.4389343261719,12456516
2024-04-04,273.79901026165675,274.73544550107584,265.5270749227632,266.88714599609375,15187270
2024-04-05,264.6798475491305,265.01429265020784,258.74902653346885,263.2974853515625,17546990
2024-04-08,265.75004607082053,269.1613693005249,263.3643216821745,263.9663391113281,11628512
2024-04-09,266.30746595580587,266.30746595580587,260.19826391320225,261.20159912109375,9089852
2024-04-10,262.7846505403143,271.4356411083202,260.8671707967038,269.6742248535156,22286674
2024-04-12,269.6741904567901,273.2861860894605,267.11011175463784,268.0911560058594,13419366
2024-04-15,263.18598144742657,267.4668674931727,256.14034402258153,262.8961181640625,16619074
2024-04-16,260.8671763475008,267.556078305129,257.9909430622783,264.1224365234375,11546770
2024-04-18,269.56271533371716,275.4043447625852,261.1123981358108,262.91839599609375,25834400
2024-04-19,257.74565384980457,263.05219290418376,251.59187032589787,261.223876953125,20996084
2024-04-22,265.25952641364177,271.48021025557466,264.4345727817294,269.0945129394531,17525618
2024-04-23,271.2572443391782,271.7923618979237,263.87716185905884,264.4345703125,11440602
2024-04-24,266.66420756747505,267.0432344338224,263.98864695643016,264.59063720703125,9778936
2024-04-25,264.5906190992812,270.14241243069404,262.2272128313776,269.07220458984375,14346756
2024-04-26,268.5816630540962,274.11116537277314,267.15469207986916,271.7700500488281,9905056
2024-04-29,274.2226461135499,278.4812409114281,270.7667139805418,275.939453125,15908852
2024-04-30,278.25827856231376,278.5035328195281,269.07219884281267,270.8335876464844,12520696
2024-05-02,275.5827543977721,284.0776542476592,274.02201064309213,283.0074462890625,31766132
2024-05-03,285.3931416192046,286.1512225950728,278.7488216539981,280.8669738769531,8997336
2024-05-06,283.1634558990616,283.2526466829434,270.2984814273803,272.12677001953125,9472036
2024-05-07,277.58941390492595,280.2426836258528,268.44791513375975,269.4735412597656,19902238
2024-05-08,271.12347413336323,278.39207498658874,269.09451278847166,276.6083679199219,13939168
2024-05-09,278.70422518080693,278.70422518080693,263.1190794652543,264.0555419921875,19938848
2024-05-10,274.2449152828316,277.3441112323144,268.2471958384896,275.87255859375,44164342
2024-05-13,278.6819063430285,278.6819063430285,263.899424834782,270.6329345703125,22898652
2024-05-14,273.08558389664466,275.4489904991718,268.51483418509986,270.2093505859375,12813314
2024-05-15,271.5694125147608,280.04202144379275,270.69984983912843,278.7265319824219,18835012
2024-05-16,281.82570470328284,282.42769492612945,272.48353389032565,275.91717529296875,26886936
2024-05-17,276.34082195454494,280.7108988119079,275.7388044909449,280.17578125,10203386
2024-05-21,280.9338146707286,289.4064217798458,278.7041812209609,287.1767883300781,21247760
2024-05-22,289.8078112846748,290.1645472480928,281.40207555521334,285.6160888671875,14673810
2024-05-23,287.62274504820545,291.68066746355277,285.66065652068335,288.71527099609375,14982550
2024-05-24,288.5146253434103,295.80551727625516,286.1066098555146,291.6806945800781,16208524
2024-05-27,292.8847075406025,295.0920505742868,288.29166708919746,292.5502624511719,12493582
2024-05-28,293.39749239050917,293.86571000549833,286.55250087265165,288.2916259765625,8950082
2024-05-29,285.39313991997943,286.70862936774023,282.00410727031397,282.51690673828125,10753416
2024-05-30,282.7398523790267,283.9661509501359,278.03533057694045,279.0386657714844,9645688
2024-05-31,280.93383353385104,282.8959219882719,275.4043313202702,279.9527893066406,18484104
2024-06-03,296.54131149487614,306.35170074733816,290.6104907084208,297.05413818359375,33828234
2024-06-04,298.77089799207806,298.77089799207806,252.70667393912885,258.7266845703125,45748526
2024-06-05,268.4701920133321,268.4701920133321,238.2140731810193,259.1280212402344,47388174
2024-06-06,263.5649761086143,270.8781850285799,258.7489730912448,260.48809814453125,37934232
2024-06-07,260.8671474855866,268.44790219884294,259.1726312872416,267.46685791015625,21620630
2024-06-10,269.9194311400565,271.94839221975235,267.6675067061697,268.7154235839844,14828594
2024-06-11,270.3653786774666,273.21932071786114,264.70210360127624,270.7667236328125,27027544
2024-06-12,277.14350001681737,278.19141708655314,273.10786801029633,273.5091857910156,23479388
2024-06-13,276.02862892377675,277.1434456803348,273.576032059349,276.1846923828125,12050324
2024-06-14,277.5002047925428,280.6216919718002,275.6942069394141,279.44000244140625,14628644
2024-06-18,283.1634631998364,283.1634631998364,279.32850434889446,281.3351745605469,15884950
2024-06-19,282.8067790078648,282.8067790078648,274.24497909511166,274.6017150878906,19648006
2024-06-20,276.47458500966815,280.3987349663636,273.2639069661141,279.2616271972656,18076646
2024-06-21,283.6094077476748,284.5012612311581,272.1045032541825,274.3341369628906,30004484
2024-06-24,276.20700925487927,276.20700925487927,270.49912571309653,272.2382507324219,7557297
2024-06-25,272.238263760874,273.30849878047775,262.91838438488014,264.25616455078125,15630568
2024-06-26,265.77235338497115,268.3141414027325,264.21160969898557,266.12908935546875,7973173
2024-06-27,266.48580103734616,273.79901024343485,264.03320404005154,271.88153076171875,12487595
2024-06-28,272.77340418181444,273.44229432094727,268.9384177204605,271.0788879394531,9077880
2024-07-01,272.6396058603353,273.665231866745,270.49913584340237,271.61395263671875,4793023
2024-07-02,271.1234276654684,274.91380453250207,269.51810246748914,271.48016357421875,5553786
2024-07-03,272.46124695657835,274.200372185738,270.2316131844296,273.4422912597656,4355165
2024-07-04,273.4422757941338,275.13679192168485,269.2951626559357,270.2315979003906,6607472
2024-07-05,270.2315873708875,273.97738263716855,269.3397339472212,273.4868469238281,7684768
2024-07-08,271.6585964830328,274.64631131578096,266.4858295682364,267.1101379394531,11488688
2024-07-09,268.6708713388311,269.47353405872514,264.3453763485234,267.73443603515625,18094862
2024-07-10,268.2695428736869,269.16139644336965,261.66983190147675,267.86822509765625,12134270
2024-07-11,269.33975967557006,274.6908807287271,267.1993166977491,273.4422912597656,19246022
2024-07-12,276.2070195989477,277.32183639226406,270.90048077587903,271.61395263671875,10426157
2024-07-15,272.9071519915211,275.58271230516345,271.25721768800025,274.4678955078125,8687357
2024-07-16,274.69085187456835,284.7242027953115,274.69085187456835,281.7810974121094,28132502
2024-07-18,284.0553487584194,284.50127552256134,278.8826091812567,283.7431945800781,19588548
2024-07-19,283.74317086398764,283.74317086398764,269.1613614518947,270.945068359375,19823046
2024-07-22,271.61401010128844,282.85137119881404,267.6452778077534,274.91387939453125,27102699
2024-07-23,277.76777789175657,278.5258315777881,264.0778214978419,272.90716552734375,24287234
2024-07-24,273.2639181586456,281.6919449660248,271.88155606386107,280.8892822265625,16934157
2024-07-25,279.1055417781298,291.7698441525692,277.1880351300517,290.87799072265625,30554549
2024-07-26,292.48337084729997,293.77654211246943,288.4254210276623,293.2414245605469,21839106
2024-07-29,297.34395895349905,302.2937623336239,295.24809773221426,301.3572998046875,20234464
2024-07-30,301.9369880468419,320.21998458543703,300.82217118473244,310.54339599609375,45785745
2024-07-31,313.93242350466477,315.805321247424,308.7150752274098,312.19329833984375,17224023
2024-08-01,313.0405855808249,313.8432483055389,307.3327284951577,311.3460693359375,16959971
2024-08-02,309.38399632976007,312.99601959920875,303.2747939645928,309.5623779296875,15120989
2024-08-05,305.013913585868,309.4285995378108,298.2358211738511,304.7463684082031,23868328
2024-08-06,305.9057608651054,311.8365813976195,297.3439615315613,298.5033874511719,13702018
2024-08-07,304.30041841844235,310.1420478285453,300.9113588623849,306.4854431152344,14250381
2024-08-08,306.7530447113315,306.7530447113315,296.8088556831869,301.71405029296875,15378854
2024-08-09,306.63827241912264,309.90578405575974,303.5548562312336,306.8683776855469,11351617
2024-08-12,305.39569836262746,309.99780369111204,303.9230471287298,306.8683776855469,12253716
2024-08-13,305.5338038409264,306.27012950570634,295.45518128123734,296.0994873046875,9757429
2024-08-14,296.0994731760894,301.3918943951064,295.13301418702946,299.182861328125,8457477
2024-08-16,300.10328135408065,307.23654471114276,300.10328135408065,306.0400085449219,8214443
2024-08-19,310.9182687233232,318.05153299117916,309.5836748427527,316.4407958984375,17875728
2024-08-20,321.18095065384824,325.9211136504697,319.75428111065605,321.5951232910156,22888866
2024-08-21,321.54910748690173,327.30173919344776,320.4445909636361,323.25189208984375,14795459
2024-08-22,326.3813359732408,326.84154653493766,320.81277132329427,322.23944091796875,10244576
2024-08-23,321.96332989319325,329.5107950946591,321.73322458935615,324.17236328125,15872017
2024-08-26,327.1636992626112,327.57787191436563,321.226971786253,323.20587158203125,6672007
2024-08-27,320.30657922461484,322.837737537453,316.16468380360686,321.27301025390625,9683173
